method,function_name,target,run_id,found,validated,best_chromosome,best_fitness,reached_branch,generation,evaluations,runtime,actual_output,actual_validated
RANDOM,list_pattern,sorted_with_duplicates,13,True,True,"[[-10, -10]]",0.0,sorted_with_duplicates,0,78,0.0001811249967431,sorted_with_duplicates,True
RANDOM,list_pattern,sorted_with_duplicates,14,True,True,"[[-20, -1, 11, 11]]",0.0,sorted_with_duplicates,0,23,6.0457998188212514e-05,sorted_with_duplicates,True
RANDOM,list_pattern,sorted_with_duplicates,15,True,True,"[[13, 13]]",0.0,sorted_with_duplicates,0,39,8.804201206658036e-05,sorted_with_duplicates,True
RANDOM,list_pattern,sorted_with_duplicates,16,True,True,"[[-7, -7, 6]]",0.0,sorted_with_duplicates,0,303,0.0006270000012591,sorted_with_duplicates,True
RANDOM,list_pattern,sorted_with_duplicates,17,True,True,"[[-20, 13, 13]]",0.0,sorted_with_duplicates,0,77,0.0001659999979892,sorted_with_duplicates,True
RANDOM,list_pattern,sorted_with_duplicates,18,True,True,"[[2, 2, 3, 5]]",0.0,sorted_with_duplicates,0,12,3.500000457279384e-05,sorted_with_duplicates,True
RANDOM,list_pattern,sorted_with_duplicates,19,True,True,"[[18, 18]]",0.0,sorted_with_duplicates,0,4,1.141699613071978e-05,sorted_with_duplicates,True
RANDOM,list_pattern,sorted_with_duplicates,20,True,True,"[[10, 10]]",0.0,sorted_with_duplicates,0,263,0.0005424580012913,sorted_with_duplicates,True
RANDOM,list_pattern,sorted_with_duplicates,21,True,True,"[[8, 8]]",0.0,sorted_with_duplicates,0,152,0.0003157080063829,sorted_with_duplicates,True
RANDOM,list_pattern,sorted_with_duplicates,22,True,True,"[[-19, -10, 5, 5, 9]]",0.0,sorted_with_duplicates,0,92,0.0001955830084625,sorted_with_duplicates,True
RANDOM,list_pattern,sorted_with_duplicates,23,True,True,"[[-12, -12, 12]]",0.0,sorted_with_duplicates,0,219,0.0004401250043883,sorted_with_duplicates,True
RANDOM,list_pattern,sorted_with_duplicates,24,True,True,"[[-19, -19, 7]]",0.0,sorted_with_duplicates,0,66,0.0001329999940935,sorted_with_duplicates,True
RANDOM,list_pattern,sorted_with_duplicates,25,True,True,"[[-4, 11, 11]]",0.0,sorted_with_duplicates,0,689,0.0013721669965889,sorted_with_duplicates,True
RANDOM,list_pattern,sorted_with_duplicates,26,True,True,"[[5, 5]]",0.0,sorted_with_duplicates,0,67,0.0001439999905414,sorted_with_duplicates,True
RANDOM,list_pattern,sorted_with_duplicates,27,True,True,"[[9, 9]]",0.0,sorted_with_duplicates,0,16,3.762501000892371e-05,sorted_with_duplicates,True
RANDOM,list_pattern,sorted_with_duplicates,28,True,True,"[[-1, -1, 11]]",0.0,sorted_with_duplicates,0,180,0.0003587500104913,sorted_with_duplicates,True
RANDOM,list_pattern,sorted_with_duplicates,29,True,True,"[[-5, -5]]",0.0,sorted_with_duplicates,0,162,0.0003255829942645,sorted_with_duplicates,True
RANDOM,list_pattern,too_short,0,True,True,[[]],0.0,too_short,0,1,1.0624993592500688e-05,too_short,True
RANDOM,list_pattern,too_short,1,True,True,[[]],0.0,too_short,0,2,1.0875010048039258e-05,too_short,True
RANDOM,list_pattern,too_short,2,True,True,[[-18]],0.0,too_short,0,15,5.2916991990059614e-05,too_short,True
RANDOM,list_pattern,too_short,3,True,True,[[]],0.0,too_short,0,4,1.0792005923576651e-05,too_short,True
RANDOM,list_pattern,too_short,4,True,True,[[-14]],0.0,too_short,0,1,3.666995326057077e-06,too_short,True
RANDOM,list_pattern,too_short,5,True,True,[[]],0.0,too_short,0,3,9.167008101940157e-06,too_short,True
RANDOM,list_pattern,too_short,6,True,True,[[15]],0.0,too_short,0,3,1.0957999620586634e-05,too_short,True
RANDOM,list_pattern,too_short,7,True,True,[[5]],0.0,too_short,0,1,3.1249946914613247e-06,too_short,True
RANDOM,list_pattern,too_short,8,True,True,[[7]],0.0,too_short,0,3,8.542003342881799e-06,too_short,True
RANDOM,list_pattern,too_short,9,True,True,[[12]],0.0,too_short,0,3,8.791990694589913e-06,too_short,True
RANDOM,list_pattern,too_short,10,True,True,[[]],0.0,too_short,0,8,2.5334011297672987e-05,too_short,True
RANDOM,list_pattern,too_short,11,True,True,[[8]],0.0,too_short,0,3,1.0624993592500688e-05,too_short,True
RANDOM,list_pattern,too_short,12,True,True,[[3]],0.0,too_short,0,1,3.082997864112258e-06,too_short,True
RANDOM,list_pattern,too_short,13,True,True,[[]],0.0,too_short,0,3,7.957991329021752e-06,too_short,True
RANDOM,list_pattern,too_short,14,True,True,[[14]],0.0,too_short,0,1,3.0420051189139485e-06,too_short,True
RANDOM,list_pattern,too_short,15,True,True,[[]],0.0,too_short,0,6,1.7166006728075445e-05,too_short,True
RANDOM,list_pattern,too_short,16,True,True,[[-8]],0.0,too_short,0,16,4.804201307706535e-05,too_short,True
RANDOM,list_pattern,too_short,17,True,True,[[18]],0.0,too_short,0,2,5.333989975042641e-06,too_short,True
RANDOM,list_pattern,too_short,18,True,True,[[]],0.0,too_short,0,3,9.042007150128484e-06,too_short,True
RANDOM,list_pattern,too_short,19,True,True,[[]],0.0,too_short,0,1,2.6249908842146397e-06,too_short,True
RANDOM,list_pattern,too_short,20,True,True,[[-18]],0.0,too_short,0,4,1.2582997442223132e-05,too_short,True
RANDOM,list_pattern,too_short,21,True,True,[[11]],0.0,too_short,0,2,5.583991878665984e-06,too_short,True
RANDOM,list_pattern,too_short,22,True,True,[[-14]],0.0,too_short,0,2,5.875001079402864e-06,too_short,True
RANDOM,list_pattern,too_short,23,True,True,[[-2]],0.0,too_short,0,1,3.1249946914613247e-06,too_short,True
RANDOM,list_pattern,too_short,24,True,True,[[-15]],0.0,too_short,0,1,3.0420051189139485e-06,too_short,True
RANDOM,list_pattern,too_short,25,True,True,[[]],0.0,too_short,0,2,5.08299854118377e-06,too_short,True
RANDOM,list_pattern,too_short,26,True,True,[[]],0.0,too_short,0,5,1.3875003787688913e-05,too_short,True
RANDOM,list_pattern,too_short,27,True,True,[[-8]],0.0,too_short,0,3,6.917005521245301e-06,too_short,True
RANDOM,list_pattern,too_short,28,True,True,[[]],0.0,too_short,0,10,2.474999928381294e-05,too_short,True
RANDOM,list_pattern,too_short,29,True,True,[[]],0.0,too_short,0,7,1.7250000382773578e-05,too_short,True
RANDOM,list_pattern,unsorted_unique,0,True,True,"[[-16, 17, 11, 5]]",0.0,unsorted_unique,0,1,4.084009560756385e-06,unsorted_unique,True
RANDOM,list_pattern,unsorted_unique,1,True,True,"[[16, 10, -1]]",0.0,unsorted_unique,0,3,7.291993824765086e-06,unsorted_unique,True
RANDOM,list_pattern,unsorted_unique,2,True,True,"[[20, 15, -7]]",0.0,unsorted_unique,0,1,3.4580007195472717e-06,unsorted_unique,True
RANDOM,list_pattern,unsorted_unique,3,True,True,"[[-20, 0, -2, -4, 6]]",0.0,unsorted_unique,0,3,7.000009645707905e-06,unsorted_unique,True
RANDOM,list_pattern,unsorted_unique,4,True,True,"[[-2, -15, -1, 18, 16]]",0.0,unsorted_unique,0,1,4.292000085115433e-06,unsorted_unique,True
RANDOM,list_pattern,unsorted_unique,5,True,True,"[[6, -12, 10, 14, -4]]",0.0,unsorted_unique,0,2,6.416987162083387e-06,unsorted_unique,True
RANDOM,list_pattern,unsorted_unique,6,True,True,"[[3, -11, -19, -5, -2]]",0.0,unsorted_unique,0,2,5.9589947341009974e-06,unsorted_unique,True
RANDOM,list_pattern,unsorted_unique,7,True,True,"[[-13, -16, 11]]",0.0,unsorted_unique,0,3,8.750008419156075e-06,unsorted_unique,True
RANDOM,list_pattern,unsorted_unique,8,True,True,"[[3, -18, 14, -20, 7, -9]]",0.0,unsorted_unique,0,1,4.3330073822289705e-06,unsorted_unique,True
RANDOM,list_pattern,unsorted_unique,9,True,True,"[[19, 6, 17]]",0.0,unsorted_unique,0,1,3.707988071255386e-06,unsorted_unique,True
RANDOM,list_pattern,unsorted_unique,10,True,True,"[[-5, -20, -12, 3]]",0.0,unsorted_unique,0,2,5.1249953685328364e-06,unsorted_unique,True
RANDOM,list_pattern,unsorted_unique,11,True,True,"[[1, -20]]",0.0,unsorted_unique,0,2,6.915986887179315e-06,unsorted_unique,True
RANDOM,list_pattern,unsorted_unique,12,True,True,"[[4, -3]]",0.0,unsorted_unique,0,2,4.125002305954695e-06,unsorted_unique,True
RANDOM,list_pattern,unsorted_unique,13,True,True,"[[-14, -8, -12, -7]]",0.0,unsorted_unique,0,1,3.666995326057077e-06,unsorted_unique,True
RANDOM,list_pattern,unsorted_unique,14,True,True,"[[-13, 16, -16, 6, 5, 9, -18, 3]]",0.0,unsorted_unique,0,1,4.917004844173789e-06,unsorted_unique,True
RANDOM,list_pattern,unsorted_unique,15,True,True,"[[5, -15, 15, 7, 3, 14]]",0.0,unsorted_unique,0,1,4.540997906588018e-06,unsorted_unique,True
RANDOM,list_pattern,unsorted_unique,16,True,True,"[[-19, 10, 5, 19, 20, -4, -14, -16]]",0.0,unsorted_unique,0,4,1.2666991096921263e-05,unsorted_unique,True
RANDOM,list_pattern,unsorted_unique,17,True,True,"[[-17, -6, -11, -3, -7]]",0.0,unsorted_unique,0,3,7.333001121878624e-06,unsorted_unique,True
RANDOM,list_pattern,unsorted_unique,18,True,True,"[[8, -9, 2, 19, 20, 14, -5]]",0.0,unsorted_unique,0,5,9.041003067977726e-06,unsorted_unique,True
RANDOM,list_pattern,unsorted_unique,19,True,True,"[[-13, 15, -12, -1, 20, 1, -8]]",0.0,unsorted_unique,0,2,6.583999493159354e-06,unsorted_unique,True
RANDOM,list_pattern,unsorted_unique,20,True,True,"[[2, -6, -11, 8, -10]]",0.0,unsorted_unique,0,3,9.70799010246992e-06,unsorted_unique,True
RANDOM,list_pattern,unsorted_unique,21,True,True,"[[20, 17, 10]]",0.0,unsorted_unique,0,2,5.250010872259736e-06,unsorted_unique,True
RANDOM,list_pattern,unsorted_unique,22,True,True,"[[-16, 2, 13, 6, -12, -9, -11, 15]]",0.0,unsorted_unique,0,2,5.6249991757795215e-06,unsorted_unique,True
RANDOM,list_pattern,unsorted_unique,23,True,True,"[[12, 0, 8, -7, -6]]",0.0,unsorted_unique,0,3,8.750008419156075e-06,unsorted_unique,True
RANDOM,list_pattern,unsorted_unique,24,True,True,"[[19, 6, -18, -10, 2, 1]]",0.0,unsorted_unique,0,1,4.5000051613897085e-06,unsorted_unique,True
RANDOM,list_pattern,unsorted_unique,25,True,True,"[[8, 12, 0, -18]]",0.0,unsorted_unique,0,1,3.916997229680419e-06,unsorted_unique,True
RANDOM,list_pattern,unsorted_unique,26,True,True,"[[5, 4, -10, -2, -8, -4, 6]]",0.0,unsorted_unique,0,2,7.91701313573867e-06,unsorted_unique,True
RANDOM,list_pattern,unsorted_unique,27,True,True,"[[-18, 1, -20]]",0.0,unsorted_unique,0,2,4.7909998102113605e-06,unsorted_unique,True
RANDOM,list_pattern,unsorted_unique,28,True,True,"[[16, 19, -11, 13, -18]]",0.0,unsorted_unique,0,1,4.083995008841157e-06,unsorted_unique,True
RANDOM,list_pattern,unsorted_unique,29,True,True,"[[-19, -3, 19, -6]]",0.0,unsorted_unique,0,1,3.749999450519681e-06,unsorted_unique,True
RANDOM,list_pattern,unsorted_with_duplicates,0,True,True,"[[-1, 6, 15, -4, 0, -5, -1, -5]]",0.0,unsorted_with_duplicates,0,1,5.249996320344508e-06,unsorted_with_duplicates,True
RANDOM,list_pattern,unsorted_with_duplicates,1,True,True,"[[-17, -20, 15, -20, 9]]",0.0,unsorted_with_duplicates,0,4,1.0916992323473096e-05,unsorted_with_duplicates,True
RANDOM,list_pattern,unsorted_with_duplicates,2,True,True,"[[-2, 20, -6, -18, -2]]",0.0,unsorted_with_duplicates,0,1,4.0829909266904e-06,unsorted_with_duplicates,True
RANDOM,list_pattern,unsorted_with_duplicates,3,True,True,"[[12, -1, -15, 16, -15, 4, -13]]",0.0,unsorted_with_duplicates,0,6,1.6457997844554484e-05,unsorted_with_duplicates,True
RANDOM,list_pattern,unsorted_with_duplicates,4,True,True,"[[-17, -17, -14, -7, -20, 14, 19]]",0.0,unsorted_with_duplicates,0,28,5.408300785347819e-05,unsorted_with_duplicates,True
RANDOM,list_pattern,unsorted_with_duplicates,5,True,True,"[[-4, -2, 0, -20, 0, 1, 19, 14]]",0.0,unsorted_with_duplicates,0,7,1.5666999388486147e-05,unsorted_with_duplicates,True
RANDOM,list_pattern,unsorted_with_duplicates,6,True,True,"[[-14, 13, -11, -8, -2, 11, 6, 11]]",0.0,unsorted_with_duplicates,0,5,1.1750002158805728e-05,unsorted_with_duplicates,True
RANDOM,list_pattern,unsorted_with_duplicates,7,True,True,"[[-19, 17, 2, -17, -3, 20, 15, 15]]",0.0,unsorted_with_duplicates,0,1,4.9579975893720984e-06,unsorted_with_duplicates,True
RANDOM,list_pattern,unsorted_with_duplicates,8,True,True,"[[-2, -11, -9, -3, -11, -17, 7]]",0.0,unsorted_with_duplicates,0,7,1.750000228639692e-05,unsorted_with_duplicates,True
RANDOM,list_pattern,unsorted_with_duplicates,9,True,True,"[[-10, 2, 19, 2]]",0.0,unsorted_with_duplicates,0,5,1.1374999303370714e-05,unsorted_with_duplicates,True
RANDOM,list_pattern,unsorted_with_duplicates,10,True,True,"[[-4, -3, 9, 4, 19, 9, -20]]",0.0,unsorted_with_duplicates,0,4,1.2707998394034805e-05,unsorted_with_duplicates,True
RANDOM,list_pattern,unsorted_with_duplicates,11,True,True,"[[14, -9, 18, -19, -10, -20, -9, 8]]",0.0,unsorted_with_duplicates,0,5,1.45840022014454e-05,unsorted_with_duplicates,True
RANDOM,list_pattern,unsorted_with_duplicates,12,True,True,"[[9, 5, -18, 9, 5, -16]]",0.0,unsorted_with_duplicates,0,2,6.082991603761911e-06,unsorted_with_duplicates,True
RANDOM,list_pattern,unsorted_with_duplicates,13,True,True,"[[-8, 13, 13, -20]]",0.0,unsorted_with_duplicates,0,5,1.1916010407730935e-05,unsorted_with_duplicates,True
RANDOM,list_pattern,unsorted_with_duplicates,14,True,True,"[[8, 16, 2, -20, 15, -10, 8, 15]]",0.0,unsorted_with_duplicates,0,1,4.916000762023032e-06,unsorted_with_duplicates,True
RANDOM,list_pattern,unsorted_with_duplicates,15,True,True,"[[12, 15, 12, -19, -13, -2]]",0.0,unsorted_with_duplicates,0,1,4.3339969124644995e-06,unsorted_with_duplicates,True
RANDOM,list_pattern,unsorted_with_duplicates,16,True,True,"[[-20, -16, -16, -9, -13, -18]]",0.0,unsorted_with_duplicates,0,8,2.070800110232085e-05,unsorted_with_duplicates,True
RANDOM,list_pattern,unsorted_with_duplicates,17,True,True,"[[3, -2, 13, -7, -13, 0, 0, 15]]",0.0,unsorted_with_duplicates,0,1,5.416004569269717e-06,unsorted_with_duplicates,True
RANDOM,list_pattern,unsorted_with_duplicates,18,True,True,"[[11, -3, -17, 11, 11, 5, -16, -14]]",0.0,unsorted_with_duplicates,0,3,1.02500052889809e-05,unsorted_with_duplicates,True
RANDOM,list_pattern,unsorted_with_duplicates,19,True,True,"[[-11, -7, -3, -10, -7, -8, -18, -14]]",0.0,unsorted_with_duplicates,0,22,5.17919979756698e-05,unsorted_with_duplicates,True
RANDOM,list_pattern,unsorted_with_duplicates,20,True,True,"[[-12, 0, 0, -11, 13, 7, -10]]",0.0,unsorted_with_duplicates,0,5,1.2125005014240742e-05,unsorted_with_duplicates,True
RANDOM,list_pattern,unsorted_with_duplicates,21,True,True,"[[-12, 11, 8, -16, -6, 11]]",0.0,unsorted_with_duplicates,0,1,4.417001036927104e-06,unsorted_with_duplicates,True
RANDOM,list_pattern,unsorted_with_duplicates,22,True,True,"[[-15, 15, -7, -14, -18, 15, -11]]",0.0,unsorted_with_duplicates,0,3,9.166993550024928e-06,unsorted_with_duplicates,True
RANDOM,list_pattern,unsorted_with_duplicates,23,True,True,"[[6, -8, -8, 1, -13, 11, 14, -15]]",0.0,unsorted_with_duplicates,0,10,2.7542002499103543e-05,unsorted_with_duplicates,True
RANDOM,list_pattern,unsorted_with_duplicates,24,True,True,"[[10, -9, 10]]",0.0,unsorted_with_duplicates,0,3,6.582995411008596e-06,unsorted_with_duplicates,True
RANDOM,list_pattern,unsorted_with_duplicates,25,True,True,"[[-2, -15, -7, 2, 12, -16, -12, -16]]",0.0,unsorted_with_duplicates,0,8,2.154200046788901e-05,unsorted_with_duplicates,True
RANDOM,list_pattern,unsorted_with_duplicates,26,True,True,"[[7, -4, 9, -7, -2, -4]]",0.0,unsorted_with_duplicates,0,2,6.332993507385254e-06,unsorted_with_duplicates,True
RANDOM,list_pattern,unsorted_with_duplicates,27,True,True,"[[-7, -10, -20, 3, -1, -13, -1, 18]]",0.0,unsorted_with_duplicates,0,30,6.770799518562853e-05,unsorted_with_duplicates,True
RANDOM,list_pattern,unsorted_with_duplicates,28,True,True,"[[-18, 0, 19, 20, -13, -18]]",0.0,unsorted_with_duplicates,0,7,1.449999399483204e-05,unsorted_with_duplicates,True
RANDOM,list_pattern,unsorted_with_duplicates,29,True,True,"[[4, 13, 8, 8]]",0.0,unsorted_with_duplicates,0,7,1.6916004824452102e-05,unsorted_with_duplicates,True
RANDOM,number_kind,even,0,True,True,[2604],0.0,even,0,6,6.1250029830262065e-06,even,True
RANDOM,number_kind,even,1,True,True,[2710],0.0,even,0,1,2.0419975044205785e-06,even,True
RANDOM,number_kind,even,2,True,True,[1836],0.0,even,0,2,3.2500101951882243e-06,even,True
RANDOM,number_kind,even,3,True,True,[1250],0.0,even,0,1,1.958993379957974e-06,even,True
RANDOM,number_kind,even,4,True,True,[1004],0.0,even,0,5,5.1249953685328364e-06,even,True
RANDOM,number_kind,even,5,True,True,[1320],0.0,even,0,4,4.165995051153004e-06,even,True
RANDOM,number_kind,even,6,True,True,[-452],0.0,even,0,1,1.9169965526089072e-06,even,True
RANDOM,number_kind,even,7,True,True,[342],0.0,even,0,1,1.9160070223733783e-06,even,True
RANDOM,number_kind,even,8,True,True,[1046],0.0,even,0,1,1.667009200900793e-06,even,True
RANDOM,number_kind,even,9,True,True,[2828],0.0,even,0,1,1.6250123735517263e-06,even,True
RANDOM,number_kind,even,10,True,True,[1436],0.0,even,0,4,4.417001036927104e-06,even,True
RANDOM,number_kind,even,11,True,True,[1660],0.0,even,0,1,2.125001628883183e-06,even,True
RANDOM,number_kind,even,12,True,True,[-358],0.0,even,0,1,1.8749997252598405e-06,even,True
RANDOM,number_kind,even,13,True,True,[1250],0.0,even,0,2,2.708009560592473e-06,even,True
RANDOM,number_kind,even,14,True,True,[2696],0.0,even,0,5,5.207999492995441e-06,even,True
RANDOM,number_kind,even,15,True,True,[2964],0.0,even,0,1,1.9169965526089072e-06,even,True
RANDOM,number_kind,even,16,True,True,[1006],0.0,even,0,2,2.7919886633753777e-06,even,True
RANDOM,number_kind,even,17,True,True,[1346],0.0,even,0,1,1.4999968698248267e-06,even,True
RANDOM,number_kind,even,18,True,True,[1754],0.0,even,0,2,2.792003215290606e-06,even,True
RANDOM,number_kind,even,19,True,True,[-94],0.0,even,0,2,2.708009560592473e-06,even,True
RANDOM,number_kind,even,20,True,True,[1614],0.0,even,0,1,2.0000006770715117e-06,even,True
RANDOM,number_kind,even,21,True,True,[954],0.0,even,0,2,2.625005436129868e-06,even,True
RANDOM,number_kind,even,22,True,True,[2422],0.0,even,0,2,2.6670022634789348e-06,even,True
RANDOM,number_kind,even,23,True,True,[2414],0.0,even,0,1,1.8750142771750689e-06,even,True
RANDOM,number_kind,even,24,True,True,[1864],0.0,even,0,2,2.6670022634789348e-06,even,True
RANDOM,number_kind,even,25,True,True,[-8],0.0,even,0,1,1.9170111045241356e-06,even,True
RANDOM,number_kind,even,26,True,True,[-200],0.0,even,0,1,1.9169965526089072e-06,even,True
RANDOM,number_kind,even,27,True,True,[2992],0.0,even,0,1,2.0000006770715117e-06,even,True
RANDOM,number_kind,even,28,True,True,[734],0.0,even,0,4,4.249988705851138e-06,even,True
